                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                0.92766,                0.48442,                0.92819,                 1.0616,                 0.4405,                0.92807,                0.98095,                0.94468,                0.95399,                0.69138,                0.96184,                0.52393,                0.92512,                 1.0523,                0.48727,                0.93432,              0.0049015,              0.0049015,              0.0049015
                    106,                 0.9713,                0.50392,                0.92137,                 1.0881,                0.44596,                0.91325,                0.99018,                0.92478,                0.95048,                0.72038,                0.86153,                0.45949,                0.91555,                0.97785,                 0.3852,                0.90856,               0.004852,               0.004852,               0.004852
                    107,                0.94941,                0.50021,                0.92171,                 1.0737,                0.46352,                0.92223,                0.98257,                0.92661,                0.95119,                0.72874,                0.85771,                0.44698,                0.90384,                0.92932,                0.36023,                0.90825,              0.0048025,              0.0048025,              0.0048025
                    108,                0.93116,                0.48283,                0.90692,                  1.064,                 0.4399,                0.90484,                0.99666,                0.91743,                0.94455,                 0.7127,                0.86975,                0.44981,                0.91508,                 1.0036,                0.46814,                0.93902,               0.004753,               0.004753,               0.004753
                    109,                0.90749,                0.49761,                0.91597,                 1.0271,                0.45517,                0.91662,                0.99767,                0.92661,                0.95269,                 0.7323,                0.86492,                  0.458,                0.92714,                0.95036,                0.37726,                0.92123,              0.0047035,              0.0047035,              0.0047035
                    110,                0.89941,                 0.4801,                0.90342,                 1.0301,                0.42766,                0.90738,                0.99026,                0.93251,                0.95146,                 0.7251,                0.83505,                 0.4453,                0.91342,                0.93586,                0.37718,                0.91469,               0.004654,               0.004654,               0.004654
                    111,                0.91412,                0.47267,                0.90998,                 1.0301,                0.41058,                0.90996,                0.99037,                0.94361,                0.94512,                0.72516,                0.91063,                0.46541,                0.90792,                0.99093,                0.40416,                0.91274,              0.0046045,              0.0046045,              0.0046045
                    112,                0.92654,                0.49029,                0.91572,                 1.0553,                0.43534,                 0.9158,                      1,                0.93541,                 0.9532,                0.72766,                0.87624,                0.43531,                0.90878,                0.94777,                0.37633,                0.91945,               0.004555,               0.004555,               0.004555
                    113,                0.91548,                 0.4816,                0.91469,                 1.0522,                 0.4581,                0.92077,                0.97805,                0.94495,                0.94754,                0.71842,                0.88238,                0.44929,                0.89861,                0.94937,                0.46181,                0.90992,              0.0045055,              0.0045055,              0.0045055
                    114,                0.90771,                0.47596,                0.90196,                 1.0221,                0.41698,                0.89986,                0.98642,                0.89908,                0.94775,                0.71548,                0.84542,                0.43629,                0.90826,                 0.9266,                0.35545,                0.91954,               0.004456,               0.004456,               0.004456
                    115,                0.89567,                0.46461,                0.89734,                 1.0164,                0.44244,                0.89603,                0.98087,                0.94083,                 0.9507,                0.73867,                0.82441,                0.45799,                0.90292,                0.89157,                0.43662,                0.90558,              0.0044065,              0.0044065,              0.0044065
                    116,                0.88663,                0.47462,                0.91019,                 1.0201,                 0.4291,                0.90631,                0.97161,                0.94205,                0.95078,                0.72961,                0.87422,                0.43027,                0.91199,                0.99341,                 0.3944,                0.92782,               0.004357,               0.004357,               0.004357
                    117,                0.90363,                0.47337,                0.91126,                 1.0397,                0.43599,                0.90841,                0.95109,                0.92661,                0.94544,                0.70096,                0.85788,                 0.4611,                0.91547,                 1.0016,                 0.4462,                0.93646,              0.0043075,              0.0043075,              0.0043075
                    118,                0.90889,                0.48068,                0.91019,                 1.0577,                0.43057,                0.90869,                0.98639,                0.87156,                 0.9424,                0.70139,                0.94813,                 0.5516,                0.91328,                 1.0426,                0.54441,                0.92516,               0.004258,               0.004258,               0.004258
                    119,                0.88066,                0.46719,                0.90546,                  1.001,                0.39421,                0.90905,                0.99767,                0.92661,                0.95154,                 0.7507,                0.80704,                0.46345,                 0.9008,                0.88573,                0.33035,                0.91239,              0.0042085,              0.0042085,              0.0042085
                    120,                0.89602,                0.46365,                0.89836,                 1.0191,                 0.4187,                0.90425,                0.99311,                0.94495,                0.94658,                0.74177,                0.82452,                0.43604,                0.90955,                0.88227,                0.41683,                0.91993,               0.004159,               0.004159,               0.004159
                    121,                0.88678,                0.46179,                0.90832,                 1.0134,                0.42958,                0.91345,                0.96777,                0.76147,                0.89445,                0.66332,                0.92211,                0.61858,                0.91304,                 1.0744,                0.80492,                0.94781,              0.0041095,              0.0041095,              0.0041095
                    122,                0.90117,                0.48173,                0.90659,                 1.0372,                0.47837,                0.90797,                0.98089,                0.94169,                0.95613,                0.73951,                0.84795,                0.46767,                0.91137,                0.90014,                0.34269,                0.91486,                0.00406,                0.00406,                0.00406
                    123,                0.88131,                0.48245,                0.91028,                  1.007,                 0.4705,                0.90819,                0.99893,                0.92661,                0.94701,                0.73181,                0.82264,                0.45619,                0.89843,                0.93927,                0.41277,                0.90849,              0.0040105,              0.0040105,              0.0040105
                    124,                0.88198,                0.45607,                 0.8985,                   1.01,                0.41525,                0.89452,                0.98731,                0.92661,                0.93691,                0.73798,                0.81017,                0.48434,                0.89845,                 0.8848,                0.52595,                0.90088,               0.003961,               0.003961,               0.003961
                    125,                0.86461,                0.45742,                0.89961,                 1.0003,                0.43732,                0.89874,                      1,                0.94407,                 0.9547,                0.73665,                0.83703,                0.41005,                0.91027,                0.95732,                0.30877,                0.91772,              0.0039115,              0.0039115,              0.0039115
                    126,                0.87385,                0.46871,                0.90959,                 1.0149,                0.43601,                0.90872,                0.97116,                0.93578,                0.94253,                0.72771,                 0.9147,                0.44518,                0.91956,                0.96304,                0.39833,                0.91838,               0.003862,               0.003862,               0.003862
                    127,                0.87112,                0.45696,                0.89927,                 1.0094,                0.43554,                0.90333,                0.98051,                0.92323,                0.94343,                0.71867,                0.88276,                 0.4823,                0.91289,                0.93922,                0.50621,                0.91953,              0.0038125,              0.0038125,              0.0038125
                    128,                0.87904,                0.45138,                0.89672,                 1.0048,                0.39915,                0.89548,                0.99804,                0.93578,                0.94725,                 0.7108,                0.94476,                0.47277,                0.91636,                 1.0284,                0.40021,                0.93087,               0.003763,               0.003763,               0.003763
                    129,                 0.8816,                0.45299,                0.90536,                0.99754,                0.39642,                  0.903,                      1,                0.92509,                 0.9437,                0.73025,                0.90293,                0.44926,                0.90786,                0.95322,                0.36998,                0.91381,              0.0037135,              0.0037135,              0.0037135
                    130,                0.88409,                 0.4595,                0.89986,                 1.0172,                0.40729,                0.89874,                      1,                0.93372,                0.94476,                0.72981,                0.85491,                0.44985,                0.90868,                0.93478,                0.35373,                 0.9164,               0.003664,               0.003664,               0.003664
                    131,                0.85881,                 0.4343,                0.89904,                0.98252,                0.40277,                0.90004,                0.99861,                0.92661,                0.94439,                0.70469,                0.92322,                0.47529,                0.91161,                 1.0122,                0.41424,                 0.9193,              0.0036145,              0.0036145,              0.0036145
                    132,                0.91314,                0.46062,                0.90433,                 1.0416,                0.40115,                0.90656,                0.99647,                0.94495,                0.95479,                0.70899,                0.89434,                0.43613,                0.91999,                0.98697,                0.34849,                  0.927,               0.003565,               0.003565,               0.003565
                    133,                0.87029,                0.45729,                0.90202,                0.98368,                0.40164,                0.90187,                 0.9902,                0.93578,                 0.9517,                0.73488,                0.89678,                0.47371,                0.91476,                0.94515,                0.43817,                0.91813,              0.0035155,              0.0035155,              0.0035155
                    134,                0.88129,                0.47166,                0.90154,                 1.0019,                0.43873,                0.89941,                0.99029,                0.93554,                0.94844,                0.72955,                0.89441,                0.44857,                0.90754,                0.95884,                0.39483,                0.91126,               0.003466,               0.003466,               0.003466
                    135,                0.86832,                0.43888,                0.90986,                0.98083,                0.39511,                 0.9024,                0.99668,                0.94495,                0.95488,                0.72863,                0.85784,                0.44889,                0.91525,                0.93857,                 0.3563,                0.91659,              0.0034165,              0.0034165,              0.0034165
                    136,                0.85313,                0.43882,                0.89746,                0.97387,                0.37945,                0.89308,                0.99009,                0.91675,                0.94573,                0.73787,                0.84072,                0.45718,                0.91503,                0.90459,                0.43118,                0.91618,               0.003367,               0.003367,               0.003367
                    137,                0.83607,                0.42987,                0.90157,                0.95845,                0.39015,                0.89818,                      1,                 0.9261,                0.93891,                0.73877,                0.84508,                0.44686,                0.90815,                0.89322,                 0.3919,                0.90663,              0.0033175,              0.0033175,              0.0033175
                    138,                0.84969,                0.45166,                0.89659,                0.97244,                0.42903,                0.89124,                0.97094,                0.93578,                0.94752,                0.72612,                0.81657,                0.40876,                0.89621,                0.93163,                0.35516,                 0.9112,               0.003268,               0.003268,               0.003268
                    139,                0.86796,                0.44257,                0.90091,                0.99549,                 0.3969,                0.89779,                0.98697,                0.91743,                0.94362,                0.71821,                0.86341,                 0.4337,                0.91077,                0.96119,                0.36756,                0.91575,              0.0032185,              0.0032185,              0.0032185
                    140,                0.85166,                0.44122,                0.89406,                0.97312,                0.41163,                0.89364,                0.99893,                0.93578,                0.95339,                0.72644,                0.83302,                0.45146,                 0.9072,                0.93422,                0.34797,                 0.9125,               0.003169,               0.003169,               0.003169
                    141,                0.86196,                0.42691,                0.90406,                0.98861,                0.39636,                0.89859,                0.96875,                0.93578,                0.94444,                0.72926,                0.85498,                0.43253,                0.91788,                0.89422,                0.36038,                0.92128,              0.0031195,              0.0031195,              0.0031195
                    142,                0.85974,                0.43874,                0.90299,                0.97927,                0.40625,                0.89621,                      1,                0.93164,                0.95194,                0.73471,                0.88824,                0.44074,                0.90838,                0.94723,                0.35465,                0.91111,                0.00307,                0.00307,                0.00307
                    143,                0.82926,                0.41612,                0.88343,                0.95173,                0.37086,                 0.8829,                0.98997,                0.90826,                0.94639,                0.72364,                0.86307,                0.44273,                0.91074,                0.93359,                0.44413,                0.91908,              0.0030205,              0.0030205,              0.0030205
                    144,                0.83637,                0.42626,                0.89731,                0.95371,                0.38948,                0.89756,                0.99678,                0.93578,                 0.9485,                0.70473,                0.88767,                0.42315,                0.90953,                 1.0045,                0.36864,                0.92925,               0.002971,               0.002971,               0.002971
                    145,                0.85381,                0.44059,                0.88881,                0.98254,                0.40817,                0.89009,                 0.9782,                0.94495,                0.94604,                0.73062,                0.85708,                 0.4361,                 0.9131,                 0.9409,                0.38675,                0.92907,              0.0029215,              0.0029215,              0.0029215
                    146,                0.84057,                0.43722,                0.89687,                0.97749,                0.40231,                0.89552,                0.98953,                0.93578,                 0.9452,                0.73081,                0.85745,                0.48513,                0.90997,                0.92568,                0.48089,                0.91771,               0.002872,               0.002872,               0.002872
                    147,                0.85226,                0.42903,                0.90286,                0.95698,                0.35385,                0.89489,                      1,                 0.9249,                 0.9424,                0.72892,                0.85344,                0.45281,                0.91028,                0.91882,                0.47431,                0.92062,              0.0028225,              0.0028225,              0.0028225
                    148,                0.84244,                 0.4358,                 0.8963,                 0.9502,                 0.3962,                0.89172,                0.99012,                0.93578,                0.93797,                0.71997,                0.88509,                0.44777,                0.90557,                0.94577,                0.39966,                0.91619,               0.002773,               0.002773,               0.002773
                    149,                 0.8244,                0.43619,                0.89369,                0.95006,                0.39739,                0.89375,                      1,                0.93513,                0.95245,                0.73463,                0.86549,                0.41605,                 0.9041,                 0.9091,                0.31814,                0.90939,              0.0027235,              0.0027235,              0.0027235
                    150,                0.82732,                0.41527,                0.89205,                0.96548,                0.39497,                0.88831,                0.97853,                0.94495,                0.94916,                0.74486,                0.84021,                0.42329,                0.90147,                 0.8863,                0.32067,                 0.9075,               0.002674,               0.002674,               0.002674
                    151,                0.83526,                0.41655,                0.88675,                 0.9471,                0.35631,                0.88596,                 0.9774,                0.94495,                0.95495,                0.73981,                0.84266,                0.40041,                0.90505,                 0.9326,                0.31754,                0.92019,              0.0026245,              0.0026245,              0.0026245
                    152,                0.81007,                0.41711,                 0.8802,                0.92446,                0.36007,                0.88064,                      1,                0.93349,                0.95452,                0.74113,                0.83272,                0.39203,                0.90891,                0.87394,                0.32642,                0.92274,               0.002575,               0.002575,               0.002575
                    153,                0.79768,                0.41536,                0.88731,                0.91429,                 0.3687,                0.88643,                      1,                0.93308,                0.95225,                0.73768,                0.86521,                0.41771,                0.90942,                0.94103,                 0.3374,                0.91912,              0.0025255,              0.0025255,              0.0025255
                    154,                0.82651,                0.41674,                0.88401,                0.93842,                0.35531,                0.88106,                      1,                0.92399,                0.95309,                0.73785,                0.86808,                 0.4123,                0.90453,                0.94612,                0.34341,                0.91003,               0.002476,               0.002476,               0.002476
                    155,                0.82884,                0.41951,                 0.8974,                0.94194,                0.37276,                0.89489,                 0.9993,                0.93578,                 0.9475,                0.73415,                0.86324,                0.42789,                0.91442,                0.92997,                0.37074,                0.92083,              0.0024265,              0.0024265,              0.0024265
                    156,                0.83215,                0.42186,                0.88857,                0.96169,                0.39392,                0.89034,                0.97695,                0.91743,                 0.9579,                0.74323,                0.86164,                0.43271,                0.91695,                0.91064,                0.36883,                0.91588,               0.002377,               0.002377,               0.002377
                    157,                0.82156,                0.41062,                0.89545,                0.96619,                0.37363,                0.89728,                      1,                0.93494,                 0.9562,                0.74622,                0.82048,                0.42959,                0.90572,                0.87317,                0.36712,                0.91123,              0.0023275,              0.0023275,              0.0023275
                    158,                0.81086,                0.40301,                0.87686,                0.90421,                0.34962,                0.87391,                0.99988,                0.93578,                0.95282,                0.74509,                0.80906,                0.40916,                0.89561,                0.86313,                0.33535,                0.90314,               0.002278,               0.002278,               0.002278
                    159,                0.79429,                0.39711,                0.88101,                0.89335,                0.33455,                0.87936,                      1,                0.93511,                0.94054,                0.74353,                0.83218,                0.43116,                0.89992,                 0.8776,                0.43803,                0.90084,              0.0022285,              0.0022285,              0.0022285
                    160,                0.78122,                0.39482,                 0.8813,                0.89174,                0.35264,                0.87676,                      1,                0.93532,                 0.9379,                 0.7418,                0.82325,                0.40053,                0.90317,                0.87201,                0.34624,                0.91245,               0.002179,               0.002179,               0.002179
                    161,                0.79542,                0.39498,                0.87999,                0.90095,                0.35102,                0.87922,                      1,                0.92459,                0.94455,                0.73951,                0.82428,                0.39484,                0.90125,                0.89052,                0.35013,                0.91258,              0.0021295,              0.0021295,              0.0021295
                    162,                0.80608,                0.39779,                0.89009,                0.91089,                 0.3596,                0.88287,                0.95323,                0.93498,                0.95097,                0.73659,                0.80476,                0.40846,                0.89955,                0.87903,                0.43105,                0.90809,                0.00208,                0.00208,                0.00208
                    163,                0.79556,                0.40931,                0.87759,                0.90438,                0.36841,                0.87574,                      1,                0.94476,                 0.9607,                0.72173,                0.88263,                 0.4131,                0.89868,                 0.9939,                 0.3411,                0.91463,              0.0020305,              0.0020305,              0.0020305
                    164,                0.81252,                0.41145,                0.88587,                 0.9311,                0.35735,                0.88268,                 0.9982,                0.92661,                0.95567,                0.74296,                0.81152,                0.40152,                0.89732,                0.86298,                0.28742,                0.91168,               0.001981,               0.001981,               0.001981
                    165,                 0.7824,                0.38969,                0.87843,                0.88493,                0.33545,                0.87477,                0.99027,                 0.9337,                0.94531,                0.72735,                0.83258,                0.41266,                0.90342,                0.90398,                0.39091,                0.91191,              0.0019315,              0.0019315,              0.0019315
                    166,                0.79277,                  0.396,                0.89156,                0.88519,                  0.352,                 0.8836,                      1,                0.93292,                0.94887,                0.74261,                0.80902,                0.39398,                0.90305,                0.84421,                0.31417,                0.90628,               0.001882,               0.001882,               0.001882
                    167,                0.78356,                 0.4018,                0.87974,                0.89588,                0.34851,                0.87744,                0.97163,                0.94255,                 0.9566,                0.75868,                0.78158,                0.38706,                0.89514,                  0.828,                0.29118,                0.90035,              0.0018325,              0.0018325,              0.0018325
                    168,                0.78425,                0.39595,                 0.8842,                0.89461,                0.35162,                0.88098,                0.99026,                0.93269,                0.96112,                0.75128,                0.81278,                0.39119,                0.89825,                0.88249,                0.36128,                0.89328,               0.001783,               0.001783,               0.001783
                    169,                0.78407,                0.39022,                0.87826,                 0.8959,                0.33166,                 0.8753,                0.99986,                0.90826,                0.95738,                0.74859,                0.81433,                0.42197,                0.90537,                0.87155,                0.46461,                0.90658,              0.0017335,              0.0017335,              0.0017335
                    170,                0.78627,                0.39454,                0.87437,                0.89735,                0.33971,                0.87299,                0.99942,                0.93578,                0.95551,                0.75021,                0.79484,                0.39895,                0.89807,                0.86385,                0.29147,                0.90284,               0.001684,               0.001684,               0.001684
                    171,                0.77888,                0.39251,                0.88683,                0.89082,                0.34747,                 0.8832,                0.99036,                0.94227,                0.95278,                0.74829,                0.84592,                0.42627,                0.90452,                0.88604,                0.36454,                0.90461,              0.0016345,              0.0016345,              0.0016345
                    172,                0.82128,                0.40545,                0.89469,                  0.926,                0.36551,                0.89033,                      1,                0.92541,                0.95468,                0.75451,                0.78142,                0.39602,                0.89715,                0.82937,                0.34018,                 0.8992,               0.001585,               0.001585,               0.001585
                    173,                0.79333,                0.38836,                0.87746,                0.90411,                 0.3307,                0.87549,                0.98942,                0.94495,                0.96534,                0.75686,                0.80549,                0.38543,                0.90516,                0.86502,                0.30783,                0.90364,              0.0015355,              0.0015355,              0.0015355
                    174,                0.79134,                0.38461,                0.87592,                  0.898,                0.35065,                0.87115,                0.98988,                0.94495,                0.96418,                0.75356,                0.81365,                0.39728,                0.90519,                0.87149,                0.30373,                0.91129,               0.001486,               0.001486,               0.001486
                    175,                0.76103,                0.38412,                0.87836,                0.86757,                0.33143,                0.88032,                0.99027,                0.93403,                0.96449,                0.74682,                0.80853,                0.41284,                0.90521,                0.85563,                0.38092,                0.90451,              0.0014365,              0.0014365,              0.0014365
                    176,                0.74854,                0.37147,                0.88434,                0.84757,                0.32668,                0.88105,                      1,                0.94475,                0.95868,                0.74721,                0.79989,                 0.3927,                0.90179,                0.86965,                0.29959,                0.90448,               0.001387,               0.001387,               0.001387
                    177,                0.77181,                0.38105,                0.87521,                0.87028,                0.33538,                0.86986,                0.99038,                 0.9443,                0.96709,                0.75898,                0.81768,                 0.4435,                0.91381,                0.87856,                0.37749,                0.90633,              0.0013375,              0.0013375,              0.0013375
                    178,                0.75819,                0.37714,                0.88262,                0.86219,                0.33292,                0.88115,                0.98938,                0.94495,                 0.9634,                0.74339,                  0.818,                0.39773,                 0.9111,                0.86558,                0.30963,                 0.9045,               0.001288,               0.001288,               0.001288
                    179,                0.74057,                0.36343,                0.87647,                0.82697,                0.30844,                0.87191,                      1,                0.94286,                0.95578,                0.74527,                0.80207,                0.39578,                0.90295,                0.86847,                0.31974,                0.90486,              0.0012385,              0.0012385,              0.0012385
                    180,                0.77427,                0.37594,                0.87349,                0.88681,                0.33641,                0.87437,                0.99028,                0.93439,                0.95878,                0.74839,                0.79255,                 0.3938,                0.90078,                 0.8331,                0.32636,                0.90291,               0.001189,               0.001189,               0.001189
                    181,                0.76225,                 0.3691,                0.88149,                0.84812,                0.30632,                0.87327,                 0.9975,                0.94495,                0.95461,                0.75481,                0.77275,                0.37591,                0.89664,                0.83235,                0.27815,                0.90477,              0.0011395,              0.0011395,              0.0011395
                    182,                0.76161,                0.37428,                0.88797,                0.85962,                0.33907,                0.88073,                      1,                0.94468,                0.94884,                0.75204,                0.78664,                0.38576,                0.89578,                0.83281,                0.32621,                0.89466,                0.00109,                0.00109,                0.00109
                    183,                0.74234,                 0.3683,                0.86499,                0.84156,                0.31019,                0.86286,                      1,                0.93493,                0.95098,                 0.7573,                0.80051,                0.38646,                0.89792,                 0.8614,                0.35597,                 0.8983,              0.0010405,              0.0010405,              0.0010405
                    184,                0.73373,                0.36498,                0.86723,                  0.823,                0.31029,                0.86229,                0.99685,                0.94495,                0.95468,                0.75508,                0.78355,                0.38502,                0.89622,                 0.8289,                0.33178,                0.90148,               0.000991,               0.000991,               0.000991
                    185,                0.76379,                0.37531,                0.87872,                0.85377,                0.31695,                0.87225,                0.99936,                0.94495,                0.95436,                 0.7583,                0.75896,                0.36605,                0.89817,                0.81751,                0.27374,                0.90541,              0.0009415,              0.0009415,              0.0009415
                    186,                0.74403,                0.37145,                0.86994,                0.83485,                0.31779,                0.86338,                      1,                0.92466,                0.96862,                0.75488,                0.78058,                0.38109,                0.90302,                0.84059,                0.30888,                0.90094,               0.000892,               0.000892,               0.000892
                    187,                0.74296,                0.36278,                0.85678,                0.82727,                0.30656,                0.85101,                0.99987,                0.93578,                0.95774,                0.74668,                 0.8311,                0.39301,                0.90592,                0.88948,                0.32047,                0.90797,              0.0008425,              0.0008425,              0.0008425
                    188,                0.78067,                0.36676,                0.88452,                0.86799,                0.31404,                0.87682,                      1,                0.92514,                0.97316,                0.75687,                0.78846,                0.38899,                0.90012,                0.84009,                0.30278,                0.90011,               0.000793,               0.000793,               0.000793
                    189,                0.73277,                0.36006,                0.86453,                0.84066,                0.32246,                 0.8623,                      1,                0.92498,                0.95755,                0.75707,                0.78661,                0.38681,                0.89466,                0.85917,                0.35755,                0.89683,              0.0007435,              0.0007435,              0.0007435
                    190,                0.76377,                0.36721,                0.87266,                 0.8623,                0.31482,                0.86849,                      1,                0.93527,                0.96569,                0.75356,                0.79229,                0.38308,                0.89132,                0.87005,                0.37792,                0.89173,               0.000694,               0.000694,               0.000694
                    191,                 0.7086,                0.35087,                 0.8733,                0.76931,                0.27367,                0.87093,                 0.9993,                0.93578,                0.96974,                0.75282,                0.79899,                0.40001,                0.89801,                 0.8648,                 0.3884,                0.89688,              0.0006445,              0.0006445,              0.0006445
                    192,                0.70914,                0.34221,                0.88101,                0.77065,                0.24276,                0.87167,                0.99882,                0.93578,                0.97424,                0.75842,                0.81402,                0.40655,                 0.9013,                0.86597,                0.35709,                0.89872,               0.000595,               0.000595,               0.000595
                    193,                0.70936,                 0.3394,                0.86772,                0.76867,                0.25303,                0.86174,                0.99875,                0.93578,                0.97261,                0.76338,                0.80955,                 0.4055,                0.89624,                0.85907,                0.36727,                0.89799,              0.0005455,              0.0005455,              0.0005455
                    194,                0.70432,                0.33957,                0.88039,                0.76526,                0.24669,                0.87683,                0.99916,                0.93578,                 0.9699,                0.75865,                0.79842,                0.38891,                0.90161,                0.85762,                 0.3538,                0.90905,               0.000496,               0.000496,               0.000496
                    195,                0.69776,                 0.3349,                0.87603,                0.75891,                0.25125,                0.86856,                0.99843,                0.93578,                0.96101,                0.75157,                0.79102,                0.39695,                0.90236,                0.86301,                0.37765,                0.91274,              0.0004465,              0.0004465,              0.0004465
                    196,                0.69362,                0.33322,                0.88018,                0.74696,                0.24468,                0.87902,                0.99879,                0.92661,                0.96163,                0.75515,                0.78859,                0.39403,                 0.9052,                0.85981,                0.37902,                0.91606,               0.000397,               0.000397,               0.000397
                    197,                0.69723,                0.33354,                0.87682,                0.75798,                0.24757,                0.86982,                0.98878,                0.93578,                0.96094,                0.75462,                 0.7915,                0.39739,                0.90259,                0.85669,                0.37436,                 0.9067,              0.0003475,              0.0003475,              0.0003475
                    198,                0.68903,                0.32777,                0.87761,                0.74431,                0.23368,                0.87448,                0.99028,                0.93486,                0.96049,                0.76053,                0.79407,                0.40229,                0.90358,                0.85092,                0.37206,                0.90688,               0.000298,               0.000298,               0.000298
                    199,                 0.6991,                0.32722,                0.87475,                0.75509,                0.23694,                0.86825,                0.99928,                0.93578,                0.96885,                0.75981,                0.79914,                0.39084,                 0.9031,                0.86314,                0.36065,                0.90527,              0.0002485,              0.0002485,              0.0002485
                    200,                0.67172,                0.32376,                0.86593,                0.71839,                0.23921,                0.86043,                0.99904,                0.93578,                0.95143,                0.75329,                0.78714,                0.38712,                0.90187,                0.84948,                0.35437,                0.90417,               0.000199,               0.000199,               0.000199
